Clip_172,itakuja saa yakani ya Israeli na baada ya hapo itakuwa kanisa likisha nyakuliwa saa ya Israeli inakuwa imekuja na baada ya hapo tutaingia kwenye utawala wa miaka elfu moja na Yesu ayo mengine tutaongea wakati mwi
Clip_173,ngine turudi kwenye Roho mtakatifu sasa Roho mtakatifu ni nani? Roho mtakatifu ni nani? Kama unanielewa nitie moyo tu kwa Amen pale ulipo amen
Clip_174,Amen thank you Roho mtakatifu ni nani? Roho mtakatifu Roho mtakatifu 
Clip_175,ndiye anayesababisha matokeo ya kwenye ulimwengu wa Roho ni nguvu inayosababisha matokeo ya kwenye ulimwengu wa Roho kudhibitika kwenye ulimwe
Clip_176,ngu wa mwili Roho mtakatifu ni nguvu inayosababisha matokeo ya kwenye urimwengu wa Roho kuthibitika kwenye ulimwengu wa mwili ama mambo kwenye ulimwengu wa Roho
Clip_177,oh kuthibitika kwenye ulimwengu wa mwili ni nguvu nguvu inayojidalisha ni nguvu inayojizalisha in nguvu inayojizalisha Roho mtakatifu ni nguvu inayosababisha 
Clip_178,matokeo kwenye ulimwengu wa Roho kutokea kwenye ulimwengu wa mwili now sasa moja kati ya kitu ambacho kime  wakati mwingine kime
Clip_179,lifanya kanisa likatembea chini ya kiwango kwa mda mlefu nikuwa na tafsili nisiseme tafsili sio sahihi niseme
Clip_180,tafsili ndogo ya Roho mtakatifu okay naomba niulize swali hapo 
Clip_181,pa alafu mtu anijibu kazi ya Roho mtakatifu hasa ni nini? Yani ukiambiwa ya Roho mtakatifu ni nini? Ahhha kazi ya Roho mtaka
Clip_182,tifu ni nini? Haaha 
Clip_183,namu namu haaha anasema kazi ya Roho mtakatifu ni kufu kutufundisha kutufunulia mambo kututia nguvu na kadhalika 
Clip_184,si ndivyo? Na na na yuko sawa lakini Roho mtakatifu ni nini? Nimeshakwambia ni nguvu inayoleta matokeo 
Clip_185,kwenye maisha ya mwamini sio kwenye maisha ya kila siku kwenye maisha ya mwamini lakini Roho mtakatifu ni nini? Ni kitu kingine Roho mtakatifu ni ni urejesho wa pimzi ya Mungu
Clip_186,ngu ndani ya mwanadamu Roho mtakatifu ni urejesho wa pumzi ya uhai in mrejesho wa 
Clip_187,Hai wa kimungu ama pumzi ya Mungu ndani ya mwanadamu Roho mtakatifu ni urejesho wa Pumzi ya Mungu ndani ya mwanadamu na ninaposema pumzi ya Mun
Clip_188,gu ndani ya mwanadamu ninamaanisha Roho mtakatifu urejesho wa mwanadamu yule wa kwanza ambaye alipotea kitabu cha mwanzo sura yaa
Clip_189,aaa pili kitabu cha mwanzo sura ya pili ngoja nikupeleke hapa kitabu cha mwanzo sura ya piliukitaka unielewe kwenye somo hili usiwe na haraka kabisa 
Clip_190,utanielewa vizuri sana aya angalia kitabu cha mwanzo sura ya pili mstali wa saba nimekwambia ni urejesho wa pumzi ya Mungu ndani ya mwana
Clip_191,damu biblia inasema kitabu cha mwanzo sura ya pili mstali wa saba inasema Bwana Mungu akamfanya mtu katika mavumbi ya aridhi alafu biblia inasema akampulizia pu
Clip_192,ani pumzi ya uhai mwanadamu akawa no hii tafsili haiko sawa ss hii tafsili haiko sawa haitakiwi kuwa kiumbe hai inatakiwa kuwa na
Clip_193,fsi hai mwanadamu sio kiumbe hai mwanadamu ni nafsi hai inatakiwa kuwa mwanadamu akawa nafsi hai hii tafsili haiko wasa haitakiwi kuwa neno kiumbe hai mwana
Clip_194,damu akawa nafsi hai kwa sababu gani kiumbe hai kina sifa kuu tano si ndivyo? Wote tumesoma kiumbe hai kinazaliwa si ndivyo? Mwanadamu anazaliwa kiumbe hai kinakuwa 
Clip_195,mwanadamu anakuwa kiumbe hai kinakula mwanadamu anakula kiumbe hai kinajongea sifa ya tano kiumbe hai kinafanyaje? Kinakufa mwanadamu hafi!
Clip_196,n’tehetehete kwa maana jinsi hii Mungu aliupenda ulimwengu akamtoa mwanae
Clip_197,wa pekee ili kila amwaminie asipotee bali awe na nini? Sasa aliye okoka kama
Clip_198,kama kiumbe hai kinakufa na mwanadamu Yesu alipokuja akamfanya mtu awe na uzima wa milele niambie maanake unatoka kwenye sifa ya kuwa kiumbe hai maana wewe haufi! Wewe unatoka
Clip_199,katika mwili unaamia mahali kwingine ahahahaha si ndo tunaimbaga Elia tutamuona  wapendwa tu
Clip_200,kweli tunavyoimbabaga tunamaanishaga nini yani leo itakuwa ngumu kidogo lakini twende sawa tunapoimbaga kwamba tuonane tutaonana na wapendwa wetu
Clip_201,kwamba jamani tunaubili hapa kwa sitaki muwe na habari kwamba ninyi mtakao kufa katika kristo mtakuja mtafufuliwa kwanza ni kitu gani? Maana yake sisi tunao
Clip_202,ondoka unajua wewe mwanadamu ni nana? Mwanadamu ni Roho yenye nafsi inayoishi katika nyumba inayoitwa mwili
Clip_203,lakini mwanadamu sio mwili mwanadamu sio nafsi mwanadamu ni Roho Yohana nne pale ishirirni na moja mpaka ishirini na nane pale Mungu ni Roho nao wanao mwa
Clip_204,mwabudu yawapasa kumwabudu katika nini? Roho na kweli. Maana yake utamwabuduje Mungu aliye katika Roho na wkweli ikiwa wewe sio Roho
Clip_205,jamani bwana Yesu asifiwe kwahiyo mwanadamu hatakiwi kuwa kiumbe hai yes mwanadamu anakuwa nafsi hai ukisoma tafsili  yaaa
Clip_206,aaa yes ukisoma tafsili tafili sahihi kabisa inasema na mwanadamu akawa nafsi hai sasa angalia angalia angali kinachomfanya mwanadamu kuwa nafsi hai ni kwasababu
Clip_207,ya hile pumzi ya Mungu aliyopokea nini? Ndani yake lakini hapo mwanzo anasema bwana Mungu akamfanya mtu katika mavumbi ya arithi maana yake mwanadamu alipofanywa kwenye mavumbi ya arithi bado alikuwa
Clip_208,haja qualify kuwa nafsi hai kilicho mfanya mwanadamu kuwa nafsi hai sio mwili kwaiyo kilichotengenezwa kwenye mavumbi ya arithi ni nini? Ni mwili na ndio maana tunapasemaga tunasema kw
Clip_209,a udongo mwanadamu alikuja na kwaudongo atafanya je? Atarudi kwa mavumbi ulikuja na kwa mavumbi utarudi kwa sababu ule mwili ndo unarudi kwenye mavumbi lakini kilichomfanya mwanadamu
Clip_210,amu kuwa mwanadamu na kuitwa nafsi hai ni pale alipo pokea pumzi ya Mungu ndani yake ambayo hii tafsili nyingine ukisoma kwenye hilo neno anasema akampulizia
Clip_211,zia puani pumzi ya uhai anaandika anasema akampurizia Roho-wake jamani bwana Yesu asifiwe na ndio
Clip_212,omaana kinachotokea kwenye kitabu cha matendo ya mitume sura ya pili wakati Mungu anataka kulizaa kanisa bado kuna kitu kilekile Ishala ya Upepo
Clip_213,Ilitumika ukaenda ukavuma maana yake ikawa ni pumzi ya Mungu kupumua kupuliza kwenye kanisa Kanisa likawa nikanisa  Hai
Clip_214,kwa sababu limelejeshewa pumzi ya Mungu kupitia Roho wa Mu-n-gu maana yake sasa unapopokea Roho mtakatifu una
Clip_215,unapokea pumzi ya Mungu ileile iliyo potea unapookoka si unarejeshwa ukisha rejeshwa unarejeshwa kwa nini? Kwa kupokea pumzi ya Mungu ambayo ni Roho mtakatifu ndani yako
Clip_216,maana yake Roho mtakatifu akiingia ndani yako unarudi kwenye akili ile ya kwanza ya adamu ile ahaahaha na ndio maana Roho mtakatifu sio kifaa cha kuf
Clip_217,kufungia aombi katika jina la Mungu baba la mwana na la Roho mtakatifu Amen no no no no sio kifaa kifaa cha kufungia maombi  aya
Clip_218,ahahaah maana wengine Roho mtakatifu unamu experiace kwenye kufunga sala kwamba katika jina la Mungu baba na la mwana na la Roho mtakatifu no Roho mtakatifu ni zaidi ya hicho Roho mtakatifu ukielewa hizi dimentions
Clip_219,tions Roho mtakatifu maana yake nini? Roho mtakatifu maana yake ni Rekima ya Mungu iko nadani yako Roho mtakatifu maana yake pumzi ya Mungu ikondani yako Roho mtakatifu maana yake ni maharifa ya Mungu
Clip_220,yako ndani yako Roho mtakatifu maana yake ni neeha ya Mungu ndani yako fungua kitabu cha isaya sula ya kumi na moja nikuonyeshe bado tunaendelea ku define Roho mtakatifu ni nani
